ID,Timestamp,Hostname,IP_Address,Logged_USER,CPU_Model,CPU_Temperature,CPU_Core,CPU_Thread,CPU_ClockSpeed,CPU_Utilization_pct,RAM_Total_GB,RAM_Usage_pct,RAM_Used_GB,Disk_Name,Disk_Size_GB,Disk_Total_GB,Disk_Used_GB,Disk_Free_GB,Disk_Usage_pct,Monitor_Vendor,Monitor_Model,Mouse_Vendor,Mouse_Model,Keyboard_Vendor,Keyboard_Model
115,2025-11-02 04:30:00,host1,192.168.113.75,bob,Intel i7-10700,57,6,16,3.48,9.2,32,57.5,18.4,sdb,256,256,74.6,181.4,29.1,Dell,U2419H,Razer,IntelliMouse,Logitech,Ergonomic
116,2025-11-02 04:45:00,host1,192.168.61.205,carol,AMD Ryzen 5 3600,66.5,8,8,3.75,21.4,8,95,7.6,nvme0n1,2048,2048,790.6,1257.4,38.6,Dell,U2419H,Razer,IntelliMouse,Logitech,Ergonomic
117,2025-11-02 05:00:00,host1,192.168.8.93,eve,AMD Ryzen 5 3600,50.1,8,12,3.67,67.7,16,72.5,11.6,sda,512,512,179.4,332.6,35,Dell,U2419H,Razer,IntelliMouse,Microsoft,Ergonomic
118,2025-11-02 05:15:00,host1,192.168.228.137,eve,Intel i5-10400,36.1,6,12,2.36,57.2,64,94.7,60.6,sda,1024,1024,650.7,373.3,63.5,Samsung,27UK850,Microsoft,MX Master 3,Logitech,K70
119,2025-11-02 05:30:00,host1,192.168.175.98,bob,AMD Ryzen 5 3600,75.3,6,8,3.85,22.4,32,26.6,8.5,sdb,1024,1024,6.1,1017.9,0.6,Samsung,S24R650,Logitech,MX Master 3,Logitech,K380
120,2025-11-02 05:45:00,host1,192.168.37.30,grace,AMD Ryzen 7 3700X,50.9,4,16,2.16,81.1,8,62.5,5,sdb,1024,1024,1011.2,12.8,98.8,Dell,U2419H,Microsoft,MX Master 3,Corsair,K70
121,2025-11-02 06:00:00,host1,192.168.213.1,grace,Intel i7-10700,73.1,6,8,2.81,43.8,32,21.9,7,sda,2048,2048,1933.7,114.3,94.4,Samsung,U2419H,Microsoft,MX Master 3,Logitech,K380
122,2025-11-02 06:15:00,host1,192.168.172.53,frank,Intel i5-10400,71.4,4,16,2.19,38.6,8,36.2,2.9,nvme0n1,2048,2048,666.4,1381.6,32.5,LG,U2419H,Logitech,DeathAdder,Corsair,K380
123,2025-11-02 06:30:00,host1,192.168.72.231,carol,Intel i5-10400,56.4,8,16,2.36,29.7,32,94.1,30.1,sdb,256,256,78.9,177.1,30.8,Dell,27UK850,Logitech,DeathAdder,Microsoft,K70
124,2025-11-02 06:45:00,host1,192.168.244.30,judy,AMD Ryzen 5 3600,46.8,8,8,3.81,52.7,8,45,3.6,sda,1024,1024,31.1,992.9,3,LG,27UK850,Logitech,DeathAdder,Corsair,K70
125,2025-11-02 07:00:00,host1,192.168.122.176,eve,AMD Ryzen 7 3700X,70.7,4,12,3.12,57.1,64,76.6,49,nvme0n1,2048,2048,1010.6,1037.4,49.3,LG,S24R650,Razer,MX Master 3,Microsoft,K70
126,2025-11-02 07:15:00,host1,192.168.5.42,alice,Intel i5-10400,68.4,6,12,2.06,40.1,8,36.2,2.9,nvme0n1,512,512,460.1,51.9,89.9,LG,U2419H,Logitech,IntelliMouse,Microsoft,Ergonomic
127,2025-11-02 07:30:00,host1,192.168.110.12,ivan,Intel i5-10400,67,8,12,3.97,9.5,8,30,2.4,sda,512,512,290.6,221.4,56.8,Samsung,S24R650,Microsoft,DeathAdder,Corsair,K70
128,2025-11-02 07:45:00,host1,192.168.68.67,heidi,AMD Ryzen 5 3600,48.1,4,16,2.46,21.4,16,40.6,6.5,sdb,512,512,169.1,342.9,33,Dell,U2419H,Microsoft,MX Master 3,Logitech,Ergonomic
129,2025-11-02 08:00:00,host1,192.168.21.85,bob,AMD Ryzen 5 3600,69.5,8,12,2.68,20.6,64,81.2,52,sdb,512,512,424.5,87.5,82.9,Dell,S24R650,Razer,DeathAdder,Corsair,K70
130,2025-11-02 08:15:00,host1,192.168.114.82,heidi,AMD Ryzen 7 3700X,78.3,4,8,2.46,89.1,64,40.3,25.8,sda,2048,2048,1372.4,675.6,67,Samsung,27UK850,Logitech,IntelliMouse,Logitech,K70
131,2025-11-02 08:30:00,host1,192.168.71.64,carol,Intel i7-10700,65.2,4,8,3.73,16.4,64,4.2,2.7,sda,256,256,134.7,121.3,52.6,Samsung,U2419H,Logitech,IntelliMouse,Corsair,K70
132,2025-11-02 08:45:00,host1,192.168.106.46,carol,Intel i5-10400,79.4,6,16,3.04,87.4,64,72.8,46.6,nvme0n1,512,512,151.5,360.5,29.6,Dell,U2419H,Microsoft,IntelliMouse,Logitech,K70
133,2025-11-02 09:00:00,host1,192.168.247.97,judy,Intel i5-10400,33.4,6,8,2.11,57.9,16,8.1,1.3,nvme0n1,1024,1024,727.6,296.4,71.1,LG,27UK850,Razer,IntelliMouse,Corsair,K70
134,2025-11-02 09:15:00,host1,192.168.46.113,frank,AMD Ryzen 5 3600,51.2,6,16,2.97,78.3,16,82.5,13.2,sda,2048,2048,1754.9,293.1,85.7,Samsung,S24R650,Razer,IntelliMouse,Corsair,K70
135,2025-11-02 09:30:00,host1,192.168.206.26,eve,AMD Ryzen 7 3700X,81.6,4,12,2.04,44.5,32,23.4,7.5,sdb,1024,1024,3.4,1020.6,0.3,Dell,S24R650,Microsoft,MX Master 3,Corsair,Ergonomic
136,2025-11-02 09:45:00,host1,192.168.86.38,dave,AMD Ryzen 5 3600,39.6,4,8,2.59,77.5,64,62.5,40,nvme0n1,2048,2048,1364.5,683.5,66.6,LG,U2419H,Microsoft,DeathAdder,Microsoft,K380
137,2025-11-02 10:00:00,host1,192.168.237.96,dave,AMD Ryzen 5 3600,33.5,8,8,3.09,31.3,64,24.1,15.4,nvme0n1,512,512,220.6,291.4,43.1,Samsung,27UK850,Logitech,MX Master 3,Microsoft,K380
138,2025-11-02 10:15:00,host1,192.168.95.237,judy,AMD Ryzen 5 3600,49.5,6,12,2.56,84.3,8,43.8,3.5,sdb,2048,2048,751.7,1296.3,36.7,Dell,S24R650,Logitech,IntelliMouse,Microsoft,K380
139,2025-11-02 10:30:00,host1,192.168.89.152,grace,Intel i5-10400,66,4,8,2.56,7.3,64,46.6,29.8,nvme0n1,512,512,506.6,5.39999999999998,98.9,LG,S24R650,Microsoft,IntelliMouse,Microsoft,K380
140,2025-11-02 10:45:00,host1,192.168.232.78,dave,AMD Ryzen 7 3700X,43.2,6,16,2.17,91.2,64,46.7,29.9,nvme0n1,2048,2048,341.5,1706.5,16.7,Dell,S24R650,Microsoft,DeathAdder,Corsair,K70
141,2025-11-02 11:00:00,host1,192.168.146.235,ivan,Intel i7-10700,48.8,4,16,2.56,10.7,16,24.4,3.9,sdb,1024,1024,86.9,937.1,8.5,LG,27UK850,Logitech,IntelliMouse,Logitech,Ergonomic
142,2025-11-02 11:15:00,host1,192.168.197.244,bob,AMD Ryzen 5 3600,61.5,6,12,2.8,34.4,8,28.7,2.3,nvme0n1,512,512,206.5,305.5,40.3,LG,S24R650,Microsoft,IntelliMouse,Logitech,K380
143,2025-11-02 11:30:00,host1,192.168.48.117,judy,AMD Ryzen 7 3700X,69.5,6,16,3.78,74.5,32,87.8,28.1,sda,256,256,54.4,201.6,21.2,Dell,U2419H,Microsoft,DeathAdder,Logitech,K380
144,2025-11-02 11:45:00,host1,192.168.210.128,alice,Intel i7-10700,34.3,6,12,3.46,21.7,16,53.1,8.5,sda,512,512,233.9,278.1,45.7,Samsung,U2419H,Razer,MX Master 3,Logitech,K380
145,2025-11-02 12:00:00,host1,192.168.241.78,alice,AMD Ryzen 5 3600,40.7,6,8,2.44,10.2,32,31.2,10,nvme0n1,1024,1024,281.6,742.4,27.5,Dell,27UK850,Microsoft,DeathAdder,Microsoft,K70
146,2025-11-02 12:15:00,host1,192.168.83.6,eve,AMD Ryzen 5 3600,37.7,6,8,2.4,84.7,16,60,9.6,sdb,512,512,204.2,307.8,39.9,Dell,U2419H,Microsoft,DeathAdder,Microsoft,Ergonomic
147,2025-11-02 12:30:00,host1,192.168.110.125,eve,AMD Ryzen 7 3700X,62.7,6,16,3.68,49.8,32,32.8,10.5,nvme0n1,512,512,132.9,379.1,26,LG,27UK850,Microsoft,DeathAdder,Microsoft,K380
148,2025-11-02 12:45:00,host1,192.168.241.37,bob,Intel i7-10700,82.5,6,16,2.91,31.8,64,55.6,35.6,sdb,512,512,250.2,261.8,48.9,Samsung,27UK850,Microsoft,IntelliMouse,Logitech,K70
149,2025-11-02 13:00:00,host1,192.168.50.8,heidi,AMD Ryzen 7 3700X,73.9,8,16,3.43,21,32,52.5,16.8,nvme0n1,256,256,16.1,239.9,6.3,LG,U2419H,Logitech,MX Master 3,Microsoft,K380
150,2025-11-02 13:15:00,host1,192.168.251.116,alice,AMD Ryzen 7 3700X,62.1,6,8,3.6,9.8,64,43.8,28,nvme0n1,1024,1024,478.4,545.6,46.7,LG,S24R650,Razer,IntelliMouse,Corsair,K70
151,2025-11-02 13:30:00,host1,192.168.118.104,grace,AMD Ryzen 5 3600,81.8,8,12,2.92,83.5,16,52.5,8.4,nvme0n1,1024,1024,813.4,210.6,79.4,Samsung,27UK850,Razer,IntelliMouse,Microsoft,K70
152,2025-11-02 13:45:00,host1,192.168.149.99,heidi,Intel i5-10400,57,4,8,3.47,69.5,64,17.7,11.3,nvme0n1,512,512,281.2,230.8,54.9,LG,S24R650,Razer,DeathAdder,Microsoft,K380
153,2025-11-02 14:00:00,host1,192.168.121.54,judy,Intel i7-10700,41,6,8,3.33,59,8,90,7.2,nvme0n1,2048,2048,784.9,1263.1,38.3,Samsung,27UK850,Microsoft,MX Master 3,Logitech,K70
154,2025-11-02 14:15:00,host1,192.168.94.173,carol,AMD Ryzen 7 3700X,62.2,8,8,3.21,28.2,64,20.5,13.1,sda,2048,2048,1826.3,221.7,89.2,Samsung,U2419H,Microsoft,IntelliMouse,Microsoft,K70
155,2025-11-02 14:30:00,host1,192.168.209.87,frank,AMD Ryzen 5 3600,64.8,8,12,3.3,59.5,64,88.3,56.5,nvme0n1,1024,1024,246.2,777.8,24,LG,U2419H,Logitech,MX Master 3,Logitech,Ergonomic
156,2025-11-02 14:45:00,host1,192.168.175.20,heidi,Intel i7-10700,83.3,6,8,3.53,11.9,32,40.9,13.1,sdb,2048,2048,1343.1,704.9,65.6,Dell,U2419H,Microsoft,MX Master 3,Corsair,K380
157,2025-11-02 15:00:00,host1,192.168.190.127,judy,AMD Ryzen 5 3600,77.2,4,16,2.98,10.7,8,35,2.8,sdb,256,256,13.8,242.2,5.4,Dell,S24R650,Microsoft,IntelliMouse,Microsoft,K70
158,2025-11-02 15:15:00,host1,192.168.125.177,judy,Intel i5-10400,58.6,4,8,3.57,19,8,27.5,2.2,sda,256,256,38.8,217.2,15.2,Dell,U2419H,Razer,IntelliMouse,Logitech,K380
159,2025-11-02 15:30:00,host1,192.168.230.208,frank,AMD Ryzen 7 3700X,41.2,6,8,3.16,31.2,8,73.8,5.9,nvme0n1,256,256,116.5,139.5,45.5,Samsung,S24R650,Microsoft,DeathAdder,Corsair,Ergonomic
160,2025-11-02 15:45:00,host1,192.168.33.30,alice,AMD Ryzen 5 3600,55.5,6,12,3.83,14.3,64,12.2,7.8,sda,2048,2048,907.1,1140.9,44.3,Samsung,27UK850,Microsoft,DeathAdder,Logitech,K380
161,2025-11-02 16:00:00,host1,192.168.250.32,eve,AMD Ryzen 7 3700X,30,4,16,2.58,5.4,64,49.1,31.4,sdb,2048,2048,4.9,2043.1,0.2,Samsung,U2419H,Logitech,MX Master 3,Corsair,K380
162,2025-11-02 16:15:00,host1,192.168.230.115,alice,Intel i5-10400,43.4,6,16,3.23,17.5,64,5.8,3.7,nvme0n1,1024,1024,165.5,858.5,16.2,Dell,27UK850,Razer,DeathAdder,Corsair,K380
163,2025-11-02 16:30:00,host1,192.168.27.48,grace,AMD Ryzen 7 3700X,83.4,8,8,2.44,41,8,87.5,7,nvme0n1,2048,2048,785.1,1262.9,38.3,LG,27UK850,Logitech,IntelliMouse,Corsair,K70
164,2025-11-02 16:45:00,host1,192.168.88.90,ivan,Intel i7-10700,81.3,6,8,3.33,58.2,64,40.6,26,nvme0n1,256,256,239.5,16.5,93.6,Samsung,S24R650,Razer,MX Master 3,Microsoft,K380
165,2025-11-02 17:00:00,host1,192.168.8.106,heidi,Intel i5-10400,30.5,4,8,3.92,7.5,32,5.9,1.9,sdb,1024,1024,721.9,302.1,70.5,Dell,27UK850,Razer,DeathAdder,Microsoft,K70
166,2025-11-02 17:15:00,host1,192.168.175.37,grace,AMD Ryzen 5 3600,84,8,12,3.97,8,16,51.9,8.3,sdb,256,256,122.9,133.1,48,Dell,S24R650,Microsoft,IntelliMouse,Corsair,K380
167,2025-11-02 17:30:00,host1,192.168.135.195,alice,Intel i5-10400,81.7,8,8,2.04,90.4,8,72.5,5.8,sda,256,256,66,190,25.8,Dell,27UK850,Logitech,DeathAdder,Microsoft,Ergonomic
168,2025-11-02 17:45:00,host1,192.168.249.79,grace,AMD Ryzen 5 3600,72.4,4,12,2.49,93,32,12.5,4,nvme0n1,2048,2048,1106.1,941.9,54,Samsung,S24R650,Logitech,MX Master 3,Logitech,K380
169,2025-11-02 18:00:00,host1,192.168.199.112,carol,AMD Ryzen 7 3700X,47.3,4,8,3.23,37.8,16,25.6,4.1,sdb,256,256,38.4,217.6,15,LG,U2419H,Logitech,DeathAdder,Logitech,K380
170,2025-11-02 18:15:00,host1,192.168.214.188,dave,Intel i7-10700,49.9,8,12,3.38,91.3,8,27.5,2.2,sda,2048,2048,1389.1,658.9,67.8,Samsung,27UK850,Microsoft,IntelliMouse,Corsair,K380
171,2025-11-02 18:30:00,host1,192.168.114.14,grace,Intel i5-10400,36,4,16,3.72,12,32,47.5,15.2,sdb,2048,2048,859.9,1188.1,42,Samsung,27UK850,Microsoft,IntelliMouse,Corsair,K70
172,2025-11-02 18:45:00,host1,192.168.14.6,carol,Intel i7-10700,75.5,4,16,3.36,13.1,8,17.5,1.4,nvme0n1,2048,2048,1263,785,61.7,Dell,U2419H,Logitech,MX Master 3,Microsoft,K70
173,2025-11-02 19:00:00,host1,192.168.100.146,eve,Intel i5-10400,65.8,8,16,2.78,66.5,16,49.4,7.9,nvme0n1,2048,2048,1249.5,798.5,61,Dell,27UK850,Microsoft,MX Master 3,Logitech,K380
174,2025-11-02 19:15:00,host1,192.168.120.57,heidi,Intel i7-10700,67.3,6,8,3.16,39.8,8,87.5,7,sdb,1024,1024,847.8,176.2,82.8,Dell,27UK850,Razer,MX Master 3,Microsoft,K380
175,2025-11-02 19:30:00,host1,192.168.128.11,grace,AMD Ryzen 7 3700X,40.7,8,12,3.57,75.1,8,71.2,5.7,sda,2048,2048,1805.9,242.1,88.2,Samsung,U2419H,Logitech,MX Master 3,Microsoft,K380
176,2025-11-02 19:45:00,host1,192.168.92.187,ivan,Intel i5-10400,77.3,8,8,2.93,24.4,64,68.4,43.8,nvme0n1,2048,2048,950,1098,46.4,Dell,S24R650,Razer,MX Master 3,Corsair,K380
177,2025-11-02 20:00:00,host1,192.168.250.244,dave,AMD Ryzen 5 3600,70.4,6,8,3.37,94.3,32,14.7,4.7,sdb,256,256,156.4,99.6,61.1,Dell,U2419H,Microsoft,MX Master 3,Corsair,Ergonomic
178,2025-11-02 20:15:00,host1,192.168.103.108,judy,Intel i7-10700,68.7,6,16,3.3,42.3,64,33.3,21.3,sdb,2048,2048,804.2,1243.8,39.3,Samsung,S24R650,Razer,IntelliMouse,Logitech,Ergonomic
179,2025-11-02 20:30:00,host1,192.168.133.160,heidi,Intel i7-10700,82.4,8,16,3.4,46.8,16,97.5,15.6,sda,2048,2048,1830.8,217.2,89.4,LG,U2419H,Microsoft,MX Master 3,Logitech,K380
180,2025-11-02 20:45:00,host1,192.168.199.67,alice,Intel i5-10400,48.2,8,12,2.01,53.5,16,23.8,3.8,nvme0n1,512,512,385.3,126.7,75.3,LG,27UK850,Logitech,DeathAdder,Corsair,K70
181,2025-11-02 21:00:00,host1,192.168.91.33,grace,AMD Ryzen 7 3700X,42.8,4,8,3.63,6.5,32,11.6,3.7,sda,1024,1024,435.6,588.4,42.5,Samsung,S24R650,Microsoft,MX Master 3,Logitech,Ergonomic
182,2025-11-02 21:15:00,host1,192.168.124.50,eve,AMD Ryzen 7 3700X,38.6,4,12,3.76,67.4,16,52.5,8.4,sdb,512,512,39.6,472.4,7.7,Dell,U2419H,Logitech,DeathAdder,Microsoft,Ergonomic
183,2025-11-02 21:30:00,host1,192.168.175.4,heidi,AMD Ryzen 7 3700X,38.1,4,8,3.54,44.7,64,52.3,33.5,sdb,512,512,183.4,328.6,35.8,Samsung,U2419H,Logitech,IntelliMouse,Corsair,K380
184,2025-11-02 21:45:00,host1,192.168.118.7,dave,AMD Ryzen 5 3600,56.7,4,8,3.98,9.2,32,82.2,26.3,nvme0n1,512,512,261.7,250.3,51.1,Samsung,27UK850,Logitech,IntelliMouse,Logitech,Ergonomic
185,2025-11-02 22:00:00,host1,192.168.12.83,grace,Intel i7-10700,68.2,4,12,3.05,60.6,64,19.7,12.6,sda,2048,2048,1141.8,906.2,55.8,Samsung,27UK850,Microsoft,IntelliMouse,Microsoft,K70
186,2025-11-02 22:15:00,host1,192.168.74.236,heidi,AMD Ryzen 7 3700X,46.5,4,12,3.69,48.2,16,23.8,3.8,sda,512,512,301.8,210.2,58.9,Samsung,27UK850,Logitech,DeathAdder,Corsair,K380
187,2025-11-02 22:30:00,host1,192.168.139.152,alice,AMD Ryzen 7 3700X,63.4,6,16,3.43,51.9,32,25.6,8.2,sdb,1024,1024,379.6,644.4,37.1,Samsung,27UK850,Logitech,MX Master 3,Corsair,Ergonomic
188,2025-11-02 22:45:00,host1,192.168.204.187,judy,AMD Ryzen 7 3700X,68.1,6,8,3.55,32.9,64,83.6,53.5,nvme0n1,256,256,208.8,47.2,81.6,Samsung,U2419H,Logitech,MX Master 3,Corsair,K380
189,2025-11-02 23:00:00,host1,192.168.113.73,eve,Intel i5-10400,52.9,8,12,3.12,23.1,32,24.7,7.9,nvme0n1,256,256,32.8,223.2,12.8,Dell,U2419H,Logitech,MX Master 3,Logitech,Ergonomic
190,2025-11-02 23:15:00,host1,192.168.149.155,eve,Intel i7-10700,41.5,4,8,2.3,12.6,16,20,3.2,sda,2048,2048,1903.8,144.2,93,LG,S24R650,Microsoft,MX Master 3,Logitech,K70
191,2025-11-02 23:30:00,host1,192.168.238.73,ivan,AMD Ryzen 7 3700X,41.7,6,16,2.31,58,64,28.7,18.4,nvme0n1,1024,1024,742,282,72.5,Samsung,S24R650,Razer,DeathAdder,Logitech,K380
192,2025-11-02 23:45:00,host1,192.168.249.26,heidi,AMD Ryzen 5 3600,70.5,4,8,2.94,11.3,16,15.6,2.5,nvme0n1,2048,2048,536.8,1511.2,26.2,Samsung,S24R650,Razer,IntelliMouse,Corsair,K380
193,2025-11-03 00:00:00,host1,192.168.196.165,heidi,AMD Ryzen 5 3600,58.6,6,16,2.75,94.7,16,43.1,6.9,sda,1024,1024,105.4,918.6,10.3,Dell,27UK850,Microsoft,MX Master 3,Logitech,K70
194,2025-11-03 00:15:00,host1,192.168.225.200,eve,AMD Ryzen 5 3600,41.1,4,12,2.22,21.9,64,93.3,59.7,sda,512,512,4.8,507.2,0.9,Dell,U2419H,Microsoft,IntelliMouse,Corsair,Ergonomic
195,2025-11-03 00:30:00,host1,192.168.21.43,carol,AMD Ryzen 5 3600,42.8,8,16,2.29,76.2,16,70.6,11.3,sdb,512,512,462.7,49.3,90.4,Samsung,S24R650,Microsoft,IntelliMouse,Microsoft,K70
196,2025-11-03 00:45:00,host1,192.168.211.225,heidi,AMD Ryzen 7 3700X,78.9,4,12,2.7,62.3,16,21.9,3.5,nvme0n1,256,256,171.8,84.2,67.1,Samsung,27UK850,Logitech,DeathAdder,Logitech,Ergonomic
197,2025-11-03 01:00:00,host1,192.168.207.154,carol,Intel i5-10400,39.2,4,8,3.09,77.1,64,47.8,30.6,nvme0n1,2048,2048,1501.3,546.7,73.3,Dell,S24R650,Microsoft,IntelliMouse,Corsair,K380
198,2025-11-03 01:15:00,host1,192.168.26.99,judy,AMD Ryzen 7 3700X,34.7,4,8,3.96,39.1,8,83.8,6.7,nvme0n1,256,256,86.7,169.3,33.9,Dell,S24R650,Logitech,MX Master 3,Corsair,K70
199,2025-11-03 01:30:00,host1,192.168.34.30,frank,Intel i5-10400,38.6,8,12,3.37,81.4,8,60,4.8,sda,512,512,93.8,418.2,18.3,LG,S24R650,Logitech,MX Master 3,Microsoft,K70
200,2025-11-03 01:45:00,host1,192.168.115.229,alice,Intel i7-10700,65.2,8,8,3.66,42.3,32,7.8,2.5,nvme0n1,512,512,203.8,308.2,39.8,LG,S24R650,Razer,IntelliMouse,Microsoft,Ergonomic
201,2025-11-03 02:00:00,host1,192.168.217.190,judy,AMD Ryzen 5 3600,52.3,4,16,2.13,83.5,8,91.2,7.3,sdb,512,512,75.4,436.6,14.7,LG,27UK850,Razer,IntelliMouse,Logitech,Ergonomic
202,2025-11-03 02:15:00,host1,192.168.67.227,frank,AMD Ryzen 7 3700X,39.1,6,12,3.93,6.2,16,38.1,6.1,nvme0n1,1024,1024,473,551,46.2,Samsung,U2419H,Razer,DeathAdder,Corsair,K70
203,2025-11-03 02:30:00,host1,192.168.148.246,eve,Intel i7-10700,32.7,6,12,2.53,33.3,32,14.1,4.5,sda,1024,1024,740.2,283.8,72.3,Dell,U2419H,Logitech,MX Master 3,Microsoft,K70
204,2025-11-03 02:45:00,host1,192.168.56.54,bob,Intel i7-10700,38.8,6,16,2.11,39.7,16,80.6,12.9,sdb,1024,1024,344.3,679.7,33.6,Samsung,27UK850,Razer,DeathAdder,Logitech,Ergonomic
205,2025-11-03 03:00:00,host1,192.168.143.9,alice,AMD Ryzen 7 3700X,65.6,4,12,2.23,53.9,8,23.8,1.9,sda,2048,2048,1385.2,662.8,67.6,Dell,U2419H,Logitech,IntelliMouse,Corsair,K70
206,2025-11-03 03:15:00,host1,192.168.164.94,dave,AMD Ryzen 5 3600,36,8,12,3.3,5,8,86.2,6.9,sda,512,512,195,317,38.1,LG,S24R650,Razer,DeathAdder,Microsoft,K70
207,2025-11-03 03:30:00,host1,192.168.141.45,carol,AMD Ryzen 5 3600,63.9,6,8,3.64,25.9,32,75.6,24.2,sdb,256,256,215.9,40.1,84.3,Dell,U2419H,Razer,IntelliMouse,Corsair,Ergonomic
208,2025-11-03 03:45:00,host1,192.168.150.233,ivan,AMD Ryzen 5 3600,82.7,4,16,3.83,5.9,8,86.2,6.9,sdb,1024,1024,654.5,369.5,63.9,Samsung,27UK850,Microsoft,IntelliMouse,Corsair,K380
209,2025-11-03 04:00:00,host1,192.168.58.92,dave,Intel i7-10700,37.3,4,12,3.77,69,8,88.8,7.1,sdb,512,512,481,31,93.9,LG,27UK850,Microsoft,IntelliMouse,Corsair,Ergonomic
210,2025-11-03 04:15:00,host1,192.168.253.214,carol,AMD Ryzen 5 3600,53.7,4,16,2.32,33.2,64,81.6,52.2,sda,2048,2048,342.7,1705.3,16.7,Samsung,27UK850,Logitech,DeathAdder,Corsair,Ergonomic
211,2025-11-03 04:30:00,host1,192.168.8.111,bob,AMD Ryzen 7 3700X,65.4,6,12,3.59,7,64,32.8,21,sda,2048,2048,145.8,1902.2,7.1,LG,S24R650,Microsoft,MX Master 3,Corsair,K380
212,2025-11-03 04:45:00,host1,192.168.249.48,heidi,AMD Ryzen 5 3600,36.5,4,16,2.92,74.1,32,99.4,31.8,sda,512,512,79.9,432.1,15.6,LG,S24R650,Razer,MX Master 3,Corsair,Ergonomic
213,2025-11-03 05:00:00,host1,192.168.19.187,dave,AMD Ryzen 7 3700X,49.5,6,12,3.26,73,16,72.5,11.6,sdb,512,512,323.4,188.6,63.2,LG,U2419H,Razer,MX Master 3,Microsoft,K70
214,2025-11-03 05:15:00,host1,192.168.21.52,dave,Intel i5-10400,33.4,6,8,2.59,44.1,8,57.5,4.6,sda,256,256,128,128,50,Samsung,U2419H,Logitech,DeathAdder,Logitech,K380
215,2025-11-03 05:30:00,host1,192.168.149.112,alice,Intel i5-10400,61.4,4,8,3.6,68.9,32,36.2,11.6,nvme0n1,256,256,244.6,11.4,95.5,Samsung,S24R650,Microsoft,DeathAdder,Logitech,K380
216,2025-11-03 05:45:00,host1,192.168.221.240,eve,Intel i5-10400,65.1,4,12,2.49,15.5,64,48.3,30.9,sda,256,256,184.3,71.7,72,Samsung,S24R650,Logitech,DeathAdder,Microsoft,Ergonomic
217,2025-11-03 06:00:00,host1,192.168.17.184,bob,AMD Ryzen 5 3600,77.2,8,12,3,52.5,16,72.5,11.6,sda,1024,1024,970.8,53.2000000000001,94.8,LG,U2419H,Microsoft,IntelliMouse,Microsoft,K70
218,2025-11-03 06:15:00,host1,192.168.200.186,alice,AMD Ryzen 7 3700X,39.8,4,16,2.02,75.5,8,42.5,3.4,sdb,512,512,416.6,95.4,81.4,Samsung,U2419H,Razer,MX Master 3,Logitech,K380
219,2025-11-03 06:30:00,host1,192.168.20.82,grace,Intel i7-10700,48.4,8,8,3.06,12.8,16,88.8,14.2,sdb,256,256,39.5,216.5,15.4,Samsung,U2419H,Logitech,DeathAdder,Microsoft,K70
220,2025-11-03 06:45:00,host1,192.168.10.227,judy,AMD Ryzen 5 3600,45.6,8,16,3.38,59.9,16,90.6,14.5,sdb,256,256,82.8,173.2,32.3,Dell,S24R650,Microsoft,DeathAdder,Logitech,Ergonomic
221,2025-11-03 07:00:00,host1,192.168.225.117,grace,Intel i7-10700,67.2,6,16,3.71,65.5,32,95.9,30.7,sdb,256,256,105.9,150.1,41.4,Samsung,27UK850,Microsoft,MX Master 3,Microsoft,K70
222,2025-11-03 07:15:00,host1,192.168.59.213,carol,AMD Ryzen 7 3700X,56.1,8,8,2.07,5.5,16,41.9,6.7,nvme0n1,256,256,230.2,25.8,89.9,LG,27UK850,Razer,MX Master 3,Microsoft,K70
223,2025-11-03 07:30:00,host1,192.168.143.176,ivan,AMD Ryzen 7 3700X,71,4,16,2.9,87.7,32,83.4,26.7,sda,2048,2048,1376.6,671.4,67.2,LG,U2419H,Microsoft,MX Master 3,Logitech,K70
224,2025-11-03 07:45:00,host1,192.168.137.180,ivan,AMD Ryzen 7 3700X,37.3,4,16,2.63,22.5,8,77.5,6.2,nvme0n1,2048,2048,1978.2,69.8,96.6,LG,S24R650,Logitech,IntelliMouse,Microsoft,Ergonomic
225,2025-11-03 08:00:00,host1,192.168.169.61,ivan,AMD Ryzen 7 3700X,59.8,6,16,3.8,66.1,16,21.2,3.4,sda,256,256,114.7,141.3,44.8,LG,27UK850,Microsoft,MX Master 3,Microsoft,K380
226,2025-11-03 08:15:00,host1,192.168.151.168,carol,AMD Ryzen 7 3700X,73.7,6,16,2.49,57.5,32,97.8,31.3,sda,2048,2048,1549.7,498.3,75.7,Dell,U2419H,Logitech,MX Master 3,Logitech,K70
227,2025-11-03 08:30:00,host1,192.168.82.144,alice,Intel i7-10700,51.1,4,8,3.54,14.3,16,37.5,6,sdb,1024,1024,222.7,801.3,21.7,Dell,S24R650,Logitech,IntelliMouse,Corsair,K380
228,2025-11-03 08:45:00,host1,192.168.191.93,carol,Intel i5-10400,50.8,4,8,2.56,61.7,32,49.4,15.8,nvme0n1,1024,1024,651.8,372.2,63.7,Samsung,U2419H,Razer,IntelliMouse,Corsair,Ergonomic
229,2025-11-03 09:00:00,host1,192.168.221.88,bob,Intel i7-10700,40,8,12,3.84,61.1,8,37.5,3,sdb,2048,2048,1903.3,144.7,92.9,Dell,U2419H,Logitech,DeathAdder,Microsoft,K70
